368.5,75.476,73.816,73.592,69.957
369,75.488,73.853,73.629,69.994
369.5,75.505,73.883,73.671,70.029
370,75.519,73.904,73.707,70.056
370.5,75.534,73.934,73.737,70.094
371,75.771,73.958,73.778,70.124
371.5,75.998,73.997,73.808,70.165
372,76.1,74.013,73.835,70.197
372.5,76.201,74.046,73.872,70.236
373,76.29,74.08,73.908,70.263
373.5,76.371,74.108,73.933,70.301
374,76.464,74.139,73.967,70.332
374.5,76.543,74.166,74.002,70.362
375,76.627,74.206,74.025,70.384
375.5,76.689,74.238,74.058,70.427
376,76.734,74.264,74.085,70.459
376.5,76.846,74.296,74.117,70.494
377,76.943,74.34,74.154,70.524
377.5,76.898,74.366,74.183,70.56
378,76.816,74.388,74.212,70.591
378.5,76.732,74.406,74.246,70.614
379,76.67,74.444,74.28,70.653
379.5,76.616,74.471,74.322,70.687
380,76.59,74.496,74.367,70.727
380.5,76.56,74.523,74.397,70.76
381,76.571,74.556,74.444,70.791
381.5,76.571,74.576,74.479,70.821
382,76.583,74.602,74.519,70.857
382.5,76.602,74.631,74.55,70.897
383,76.614,74.648,74.587,70.917
383.5,76.631,74.679,74.627,70.963
384,76.693,74.701,74.657,70.987
384.5,77.031,74.721,74.691,71.017
385,77.169,74.751,74.732,71.054
385.5,77.247,74.774,74.765,71.073
386,77.332,74.813,74.793,71.112
386.5,77.415,74.831,74.824,71.144
387,77.502,74.857,74.857,71.172
387.5,77.593,74.901,74.882,71.191
388,77.663,74.922,74.918,71.237
388.5,77.736,74.956,74.946,71.259
389,77.786,74.99,74.977,71.291
389.5,77.861,75.028,75.007,71.319
390,77.981,75.058,75.037,71.35
390.5,77.988,75.073,75.066,71.388
391,77.897,75.109,75.097,71.413
391.5,77.821,75.13,75.128,71.442
392,77.746,75.161,75.156,71.47
392.5,77.679,75.189,75.189,71.515
393,77.64,75.22,75.234,71.541
393.5,77.608,75.239,75.272,71.57
394,77.625,75.266,75.309,71.602
394.5,77.614,75.295,75.348,71.641
395,77.625,75.314,75.388,71.679
395.5,77.643,75.333,75.419,71.702
396,77.649,75.355,75.457,71.728
396.5,77.661,75.382,75.491,71.757
397,77.689,75.41,75.515,71.797
397.5,77.938,75.429,75.552,71.812
398,78.141,75.455,75.594,71.844
398.5,78.227,75.479,75.621,71.873
399,78.327,75.505,75.643,71.892
399.5,78.405,75.529,75.677,71.93
400,78.501,75.555,75.703,71.955
400.5,78.595,75.582,75.73,71.992
401,78.675,75.61,75.75,72.014
401.5,78.734,75.648,75.79,72.042
402,78.794,75.674,75.818,72.076
402.5,78.833,75.708,75.847,72.103
403,78.962,75.74,75.873,72.127
403.5,79.027,75.763,75.904,72.164
404,78.964,75.792,75.934,72.189
404.5,78.874,75.819,75.962,72.225
405,78.799,75.856,75.988,72.242
405.5,78.723,75.88,76.023,72.283
406,78.685,75.894,76.053,72.311
406.5,78.652,75.929,76.087,72.339
407,78.646,75.947,76.131,72.372
407.5,78.644,75.976,76.166,72.403
408,78.645,75.993,76.197,72.432
408.5,78.652,76.02,76.231,72.47
409,78.664,76.039,76.263,72.489
409.5,78.681,76.063,76.292,72.526
410,78.694,76.091,76.329,72.55
410.5,78.814,76.108,76.364,72.582
411,79.125,76.134,76.39,72.601
411.5,79.254,76.152,76.421,72.644
412,79.342,76.171,76.457,72.673
412.5,79.424,76.198,76.481,72.688
413,79.507,76.222,76.51,72.716
413.5,79.604,76.239,76.535,72.746
414,79.664,76.276,76.561,72.769
414.5,79.729,76.31,76.599,72.802
415,79.784,76.338,76.62,72.829
415.5,79.82,76.367,76.648,72.856
416,79.923,76.383,76.671,72.882
416.5,80.042,76.42,76.693,72.903
417,80.018,76.451,76.727,72.941
417.5,79.925,76.479,76.751,72.972
418,79.826,76.495,76.784,73.002
418.5,79.749,76.53,76.823,73.03
419,79.696,76.563,76.851,73.059
419.5,79.65,76.578,76.888,73.087
420,79.635,76.603,76.921,73.127
420.5,79.628,76.629,76.96,73.153
421,79.637,76.649,76.997,73.18
421.5,79.637,76.668,77.026,73.212
422,79.658,76.705,77.06,73.237
422.5,79.672,76.719,77.092,73.27
423,79.69,76.741,77.125,73.299
423.5,79.71,76.753,77.161,73.331
424,79.985,76.781,77.183,73.349
424.5,80.145,76.792,77.213,73.384
425,80.232,76.817,77.242,73.406
425.5,80.329,76.834,77.273,73.438
426,80.407,76.871,77.299,73.47
426.5,80.503,76.885,77.321,73.485
427,80.588,76.915,77.343,73.512
427.5,80.656,76.947,77.38,73.532
428,80.714,76.973,77.395,73.567
428.5,80.758,76.995,77.435,73.592
429,80.83,77.03,77.458,73.618
429.5,80.968,77.052,77.476,73.655
430,80.994,77.078,77.511,73.672
430.5,80.922,77.113,77.534,73.7
431,80.823,77.131,77.568,73.731
431.5,80.724,77.156,77.594,73.763
432,80.65,77.184,77.634,73.797
432.5,80.596,77.212,77.664,73.815
433,80.556,77.228,77.696,73.852
433.5,80.546,77.254,77.74,73.881
434,80.56,77.28,77.77,73.919
434.5,80.579,77.298,77.813,73.938
435,80.582,77.321,77.836,73.974
435.5,80.604,77.334,77.859,73.992
436,80.614,77.358,77.894,74.025
436.5,80.628,77.38,77.932,74.048
437,80.742,77.398,77.961,74.074
437.5,80.945,77.416,77.986,74.099
438,81.061,77.433,78.011,74.128
438.5,81.158,77.461,78.039,74.151
439,81.249,77.482,78.061,74.177
439.5,81.347,77.502,78.093,74.198
440,81.425,77.522,78.119,74.222
440.5,81.523,77.553,78.145,74.251
441,81.571,77.585,78.174,74.282
441.5,81.617,77.613,78.194,74.309
442,81.646,77.643,78.224,74.329
442.5,81.791,77.663,78.249,74.358
443,81.896,77.684,78.273,74.383
443.5,81.849,77.716,78.289,74.415
444,81.745,77.738,78.326,74.442
444.5,81.658,77.762,78.362,74.473
445,81.557,77.794,78.384,74.487
445.5,81.495,77.82,78.417,74.527
446,81.445,77.831,78.444,74.553
446.5,81.433,77.865,78.48,74.585
447,81.435,77.875,78.517,74.604
447.5,81.429,77.9,78.545,74.644
448,81.449,77.911,78.581,74.659
448.5,81.459,77.938,78.604,74.692
449,81.473,77.957,78.64,74.721
449.5,81.488,77.973,78.677,74.751
450,81.521,77.992,78.696,74.77
450.5,81.707,78.016,78.723,74.797
451,81.835,78.039,78.749,74.823
451.5,81.925,78.043,78.778,74.848
452,82.026,78.066,78.805,74.867
452.5,82.126,78.093,78.827,74.891
453,82.209,78.117,78.849,74.926
453.5,82.305,78.138,78.881,74.939
454,82.371,78.167,78.896,74.965
454.5,82.428,78.187,78.922,74.995
455,82.465,78.218,78.945,75.016
455.5,82.557,78.241,78.972,75.035
456,82.718,78.271,78.997,75.062
456.5,82.729,78.287,79.019,75.096
457,82.624,78.32,79.04,75.12
457.5,82.523,78.347,79.075,75.14
458,82.435,78.364,79.098,75.169
458.5,82.366,78.392,79.125,75.192
459,82.313,78.408,79.159,75.23
459.5,82.301,78.433,79.181,75.25
460,82.284,78.459,79.216,75.28
460.5,82.293,78.476,79.255,75.307
461,82.294,78.5,79.285,75.332
461.5,82.308,78.521,79.318,75.361
462,82.322,78.535,79.339,75.392
462.5,82.328,78.551,79.377,75.418
463,82.334,78.573,79.4,75.434
463.5,82.474,78.588,79.421,75.46
464,82.651,78.608,79.445,75.492
464.5,82.764,78.627,79.467,75.508
465,82.877,78.64,79.493,75.528
465.5,82.985,78.658,79.518,75.556
466,83.088,78.68,79.548,75.577
466.5,83.19,78.703,79.561,75.61
467,83.252,78.723,79.575,75.622
467.5,83.302,78.749,79.602,75.643
468,83.326,78.779,79.626,75.674
468.5,83.37,78.795,79.638,75.691
469,83.509,78.827,79.663,75.728
469.5,83.589,78.842,79.684,75.744
470,83.512,78.873,79.707,75.777
470.5,83.413,78.898,79.733,75.794
471,83.3,78.916,79.744,75.81
471.5,83.217,78.939,79.777,75.839
472,83.167,78.964,79.81,75.868
472.5,83.142,78.992,79.823,75.898
473,83.126,79.002,79.855,75.92
473.5,83.13,79.023,79.879,75.954
474,83.126,79.046,79.902,75.967
474.5,83.146,79.06,79.922,76.001
475,83.153,79.082,79.943,76.03
475.5,83.165,79.104,79.961,76.051
476,83.172,79.115,79.992,76.082
476.5,83.238,79.129,80.01,76.098
477,83.494,79.152,80.033,76.122
477.5,83.628,79.163,80.046,76.139
478,83.726,79.179,80.062,76.164
478.5,83.815,79.196,80.088,76.188
479,83.906,79.211,80.087,76.215
479.5,83.988,79.238,80.118,76.227
480,84.07,79.265,80.131,76.258
480.5,84.129,79.278,80.156,76.271
481,84.157,79.303,80.17,76.294
481.5,84.183,79.328,80.183,76.32
482,84.287,79.356,80.196,76.342
482.5,84.433,79.377,80.206,76.365
483,84.414,79.404,80.233,76.392
483.5,84.313,79.422,80.248,76.411
484,84.186,79.448,80.269,76.44
484.5,84.086,79.472,80.287,76.457
485,84.017,79.487,80.313,76.483
485.5,83.958,79.504,80.335,76.506
486,83.943,79.531,80.362,76.53
486.5,83.931,79.556,80.394,76.555
487,83.924,79.563,80.41,76.585
487.5,83.935,79.595,80.438,76.616
488,83.947,79.603,80.453,76.641
488.5,83.961,79.624,80.48,76.662
489,83.959,79.638,80.513,76.686
489.5,83.972,79.651,80.533,76.702
490,84.151,79.666,80.547,76.735
490.5,84.316,79.687,80.566,76.758
491,84.429,79.7,80.588,76.774
491.5,84.535,79.717,80.612,76.784
492,84.638,79.737,80.618,76.814
492.5,84.717,79.757,80.65,76.828
493,84.794,79.77,80.663,76.853
493.5,84.861,79.794,80.687,76.873
494,84.903,79.822,80.697,76.893
494.5,84.918,79.836,80.718,76.911
495,84.99,79.862,80.739,76.935
495.5,85.128,79.887,80.743,76.951
496,85.15,79.912,80.772,76.973
496.5,85.071,79.935,80.794,76.998
497,84.959,79.941,80.81,77.023
497.5,84.853,79.972,80.828,77.049
498,84.77,79.989,80.855,77.068
498.5,84.722,80,80.876,77.098
499,84.682,80.034,80.902,77.114
499.5,84.664,80.049,80.928,77.147
500,84.662,80.07,80.958,77.168
500.5,84.678,80.086,80.986,77.196
501,84.699,80.103,81.006,77.212
501.5,84.713,80.121,81.035,77.24
502,84.719,80.139,81.057,77.255
502.5,84.73,80.16,81.089,77.286
503,84.826,80.163,81.107,77.307
503.5,85.018,80.174,81.127,77.328
504,85.132,80.194,81.15,77.34
504.5,85.238,80.206,81.173,77.366
505,85.347,80.23,81.194,77.387
505.5,85.439,80.241,81.211,77.405
506,85.533,80.254,81.227,77.422
506.5,85.589,80.275,81.245,77.447
507,85.64,80.298,81.267,77.457
507.5,85.656,80.323,81.282,77.478
508,85.687,80.348,81.306,77.507
508.5,85.812,80.369,81.321,77.523
509,85.925,80.39,81.351,77.536
509.5,85.879,80.408,81.353,77.574
510,85.754,80.429,81.383,77.59
510.5,85.659,80.437,81.404,77.607
511,85.557,80.469,81.429,77.633
511.5,85.494,80.495,81.451,77.662
512,85.449,80.505,81.48,77.678
512.5,85.425,80.53,81.513,77.705
513,85.429,80.545,81.537,77.734
513.5,85.436,80.566,81.563,77.755
514,85.446,80.578,81.593,77.774
514.5,85.446,80.59,81.619,77.8
515,85.456,80.616,81.639,77.825
515.5,85.453,80.635,81.664,77.846
516,85.484,80.637,81.696,77.861
516.5,85.701,80.654,81.707,77.889
517,85.844,80.668,81.728,77.912
517.5,85.953,80.684,81.753,77.917
518,86.044,80.695,81.772,77.943
518.5,86.136,80.71,81.792,77.966
519,86.234,80.733,81.81,77.987
519.5,86.3,80.749,81.827,78.007
520,86.344,80.775,81.844,78.021
520.5,86.372,80.782,81.85,78.048
521,86.387,80.809,81.881,78.052
521.5,86.469,80.823,81.901,78.079
522,86.589,80.842,81.914,78.095
522.5,86.593,80.863,81.939,78.117
523,86.495,80.888,81.95,78.134
523.5,86.382,80.901,81.968,78.156
524,86.272,80.925,81.993,78.177
524.5,86.195,80.949,82.024,78.202
525,86.124,80.961,82.039,78.219
525.5,86.092,80.989,82.069,78.24
526,86.087,80.998,82.09,78.265
526.5,86.085,81.015,82.122,78.297
527,86.1,81.026,82.144,78.307
527.5,86.109,81.048,82.169,78.332
528,86.121,81.064,82.192,78.354
528.5,86.124,81.08,82.21,78.379
529,86.133,81.095,82.24,78.406
529.5,86.31,81.104,82.263,78.417
530,86.489,81.112,82.281,78.444
530.5,86.599,81.129,82.305,78.454
531,86.71,81.148,82.324,78.477
531.5,86.795,81.158,82.345,78.493
532,86.88,81.166,82.363,78.514
532.5,86.957,81.189,82.376,78.519
533,87.023,81.208,82.391,78.546
533.5,87.045,81.224,82.407,78.556
534,87.065,81.252,82.429,78.576
534.5,87.142,81.257,82.45,78.599
535,87.252,81.293,82.459,78.618
535.5,87.312,81.3,82.486,78.632
536,87.228,81.322,82.499,78.648
536.5,87.102,81.342,82.517,78.677
537,86.993,81.364,82.544,78.697
537.5,86.898,81.373,82.557,78.718
538,86.825,81.399,82.59,78.735
538.5,86.78,81.419,82.608,78.763
539,86.769,81.433,82.641,78.785
539.5,86.749,81.461,82.654,78.809
540,86.76,81.473,82.684,78.834
540.5,86.777,81.486,82.714,78.852
541,86.782,81.497,82.733,78.877
541.5,86.789,81.508,82.752,78.887
542,86.803,81.53,82.78,78.908
542.5,86.847,81.533,82.795,78.933
543,87.081,81.555,82.821,78.948
543.5,87.192,81.571,82.834,78.966
544,87.295,81.577,82.851,78.985
544.5,87.397,81.59,82.879,79.002
545,87.501,81.611,82.898,79.027
545.5,87.583,81.629,82.914,79.044
546,87.654,81.641,82.93,79.056
546.5,87.696,81.659,82.943,79.083
547,87.714,81.673,82.963,79.092
547.5,87.749,81.695,82.98,79.111
548,87.843,81.716,82.999,79.13
548.5,87.971,81.732,83.018,79.144
549,87.935,81.753,83.037,79.164
549.5,87.806,81.774,83.049,79.183
550,87.684,81.787,83.068,79.2
550.5,87.57,81.807,83.092,79.219
551,87.502,81.825,83.119,79.251
551.5,87.456,81.855,83.141,79.265
552,87.426,81.866,83.165,79.288
552.5,87.43,81.877,83.188,79.311
553,87.431,81.895,83.211,79.328
553.5,87.443,81.915,83.228,79.353
554,87.461,81.923,83.253,79.374
554.5,87.466,81.943,83.276,79.4
555,87.461,81.954,83.292,79.405
555.5,87.48,81.972,83.331,79.438
556,87.653,81.984,83.347,79.457
556.5,87.796,81.991,83.367,79.473
557,87.905,82.006,83.389,79.496
557.5,88.012,82.021,83.401,79.499
558,88.117,82.027,83.424,79.529
558.5,88.218,82.044,83.435,79.54
559,88.299,82.062,83.444,79.557
559.5,88.337,82.08,83.465,79.58
560,88.353,82.097,83.475,79.587
560.5,88.364,82.122,83.509,79.601
561,88.464,82.138,83.511,79.628
561.5,88.581,82.145,83.528,79.64
562,88.599,82.172,83.545,79.655
562.5,88.5,82.18,83.566,79.677
563,88.388,82.202,83.583,79.697
563.5,88.27,82.224,83.594,79.714
564,88.173,82.242,83.622,79.731
564.5,88.107,82.255,83.642,79.756
565,88.083,82.278,83.668,79.773
565.5,88.059,82.288,83.69,79.803
566,88.058,82.309,83.721,79.815
566.5,88.059,82.328,83.732,79.836
567,88.08,82.332,83.759,79.862
567.5,88.079,82.35,83.782,79.882
568,88.088,82.367,83.812,79.909
568.5,88.093,82.373,83.826,79.928
569,88.175,82.388,83.846,79.943
569.5,88.342,82.399,83.873,79.959
570,88.464,82.414,83.885,79.968
570.5,88.572,82.418,83.892,79.99
571,88.658,82.44,83.916,80.004
571.5,88.758,82.453,83.936,80.019
572,88.839,82.471,83.949,80.032
572.5,88.895,82.476,83.96,80.053
573,88.928,82.488,83.978,80.066
573.5,88.942,82.507,83.995,80.087
574,89.007,82.531,84.014,80.1
574.5,89.129,82.542,84.028,80.113
575,89.225,82.555,84.032,80.128
575.5,89.155,82.584,84.056,80.142
576,89.024,82.598,84.08,80.168
576.5,88.907,82.618,84.1,80.182
577,88.796,82.63,84.111,80.198
577.5,88.712,82.651,84.136,80.214
578,88.678,82.672,84.155,80.237
578.5,88.666,82.683,84.175,80.261
579,88.656,82.695,84.2,80.282
579.5,88.661,82.708,84.224,80.305
580,88.662,82.728,84.246,80.323
580.5,88.661,82.742,84.273,80.345
581,88.665,82.752,84.29,80.361
581.5,88.668,82.76,84.312,80.379
582,88.67,82.776,84.333,80.387
582.5,88.851,82.786,84.346,80.404
583,88.98,82.794,84.361,80.429
583.5,89.081,82.809,84.382,80.439
584,89.181,82.82,84.401,80.453
584.5,89.299,82.83,84.417,80.47
585,89.382,82.842,84.429,80.485
585.5,89.442,82.856,84.445,80.503
586,89.473,82.873,84.455,80.513
586.5,89.474,82.891,84.47,80.524
587,89.503,82.906,84.483,80.54
587.5,89.615,82.916,84.497,80.56
588,89.732,82.943,84.515,80.57
588.5,89.718,82.959,84.528,80.589
589,89.61,82.976,84.548,80.602
589.5,89.5,82.991,84.552,80.624
590,89.375,82.996,84.577,80.637
590.5,89.292,83.017,84.591,80.66
591,89.218,83.031,84.62,80.675
591.5,89.195,83.043,84.646,80.7
592,89.18,83.066,84.654,80.709
592.5,89.199,83.076,84.688,80.735
593,89.209,83.091,84.702,80.756
593.5,89.226,83.109,84.723,80.765
594,89.238,83.117,84.743,80.789
594.5,89.244,83.132,84.772,80.798
595,89.25,83.139,84.779,80.816
595.5,89.395,83.165,84.798,80.838
596,89.551,83.165,84.818,80.854
596.5,89.649,83.168,84.834,80.868
597,89.746,83.182,84.849,80.88
597.5,89.849,83.191,84.858,80.896
598,89.946,83.211,84.878,80.911
598.5,90.021,83.23,84.886,80.915
599,90.066,83.233,84.916,80.934
599.5,90.079,83.252,84.923,80.943
600,90.089,83.267,84.943,80.955
600.5,90.187,83.28,84.956,80.978
601,90.293,83.301,84.966,80.996
601.5,90.334,83.318,84.979,81.014
602,90.259,83.332,84.997,81.025
602.5,90.119,83.347,85.011,81.046
603,89.996,83.361,85.021,81.061
603.5,89.896,83.379,85.049,81.072
604,89.82,83.391,85.067,81.091
604.5,89.777,83.414,85.087,81.117
605,89.755,83.427,85.104,81.125
605.5,89.765,83.437,85.125,81.14
606,89.761,83.467,85.149,81.17
606.5,89.774,83.465,85.164,81.183
607,89.795,83.476,85.178,81.204
607.5,89.805,83.499,85.203,81.222
608,89.817,83.504,85.228,81.236
608.5,89.864,83.517,85.236,81.25
609,90.056,83.526,85.255,81.264
609.5,90.173,83.535,85.27,81.284
610,90.265,83.554,85.288,81.304
610.5,90.354,83.554,85.304,81.306
611,90.44,83.571,85.314,81.322
611.5,90.503,83.583,85.331,81.33
612,90.55,83.593,85.346,81.351
612.5,90.581,83.604,85.355,81.365
613,90.592,83.627,85.363,81.378
613.5,90.655,83.636,85.383,81.39
614,90.767,83.66,85.402,81.4
614.5,90.866,83.664,85.411,81.417
615,90.819,83.671,85.426,81.434
615.5,90.696,83.702,85.434,81.447
616,90.567,83.718,85.455,81.464
616.5,90.444,83.73,85.467,81.477
617,90.355,83.745,85.482,81.494
617.5,90.314,83.76,85.503,81.508
618,90.279,83.772,85.522,81.531
618.5,90.274,83.791,85.544,81.554
619,90.283,83.802,85.565,81.57
619.5,90.299,83.815,85.589,81.586
620,90.311,83.828,85.601,81.6
620.5,90.315,83.843,85.62,81.623
621,90.309,83.849,85.639,81.633
621.5,90.312,83.86,85.654,81.653
622,90.494,83.865,85.666,81.668
622.5,90.641,83.884,85.677,81.693
623,90.737,83.898,85.696,81.688
623.5,90.835,83.895,85.714,81.711
624,90.921,83.917,85.73,81.722
624.5,91.005,83.925,85.739,81.738
625,91.056,83.929,85.758,81.748
625.5,91.09,83.948,85.756,81.755
626,91.09,83.959,85.775,81.78
626.5,91.125,83.98,85.789,81.787
627,91.219,83.992,85.801,81.794
627.5,91.349,84.003,85.811,81.817
628,91.386,84.019,85.825,81.821
628.5,91.293,84.039,85.843,81.838
629,91.171,84.038,85.844,81.846
629.5,91.048,84.065,85.863,81.874
630,90.93,84.078,85.881,81.888
630.5,90.853,84.081,85.912,81.906
631,90.809,84.098,85.925,81.922
631.5,90.782,84.11,85.94,81.933
632,90.786,84.121,85.961,81.954
632.5,90.785,84.144,85.975,81.976
633,90.809,84.154,86.006,81.992
633.5,90.816,84.163,86.014,82.005
634,90.838,84.172,86.035,82.029
634.5,90.831,84.189,86.05,82.04
635,90.909,84.198,86.074,82.061
635.5,91.083,84.206,86.088,82.078
636,91.174,84.22,86.089,82.084
636.5,91.26,84.227,86.11,82.09
637,91.355,84.237,86.124,82.115
637.5,91.437,84.246,86.136,82.122
638,91.502,84.258,86.153,82.138
638.5,91.549,84.266,86.166,82.15
639,91.565,84.293,86.178,82.151
639.5,91.568,84.296,86.188,82.168
640,91.636,84.306,86.196,82.187
640.5,91.738,84.325,86.208,82.194
641,91.818,84.331,86.218,82.208
641.5,91.761,84.348,86.23,82.222
642,91.658,84.364,86.245,82.231
642.5,91.532,84.381,86.268,82.252
643,91.404,84.387,86.277,82.262
643.5,91.331,84.408,86.295,82.281
644,91.28,84.425,86.318,82.293
644.5,91.248,84.433,86.336,82.316
645,91.243,84.444,86.352,82.334
645.5,91.236,84.458,86.363,82.35
646,91.265,84.471,86.392,82.372
646.5,91.274,84.483,86.409,82.39
647,91.281,84.499,86.424,82.401
647.5,91.267,84.496,86.452,82.42
648,91.268,84.511,86.46,82.433
648.5,91.432,84.526,86.47,82.444
649,91.537,84.54,86.492,82.459
649.5,91.632,84.536,86.498,82.477
650,91.728,84.554,86.522,82.486
650.5,91.83,84.554,86.526,82.499
651,91.921,84.571,86.545,82.509
651.5,91.956,84.577,86.554,82.527
652,91.991,84.588,86.564,82.544
652.5,91.997,84.6,86.582,82.543
653,92.054,84.617,86.591,82.56
653.5,92.166,84.633,86.608,82.568
654,92.271,84.643,86.619,82.577
654.5,92.274,84.657,86.627,82.593
655,92.183,84.679,86.634,82.608
655.5,92.054,84.685,86.648,82.621
656,91.927,84.701,86.666,82.631
656.5,91.827,84.705,86.684,82.647
657,91.763,84.722,86.698,82.672
657.5,91.722,84.736,86.717,82.688
658,91.705,84.74,86.734,82.71
658.5,91.716,84.758,86.759,82.716
659,91.733,84.774,86.782,82.744
659.5,91.742,84.777,86.797,82.757
660,91.751,84.787,86.82,82.781
660.5,91.748,84.8,86.825,82.777
661,91.759,84.806,86.842,82.798
661.5,91.896,84.813,86.87,82.816
662,92.073,84.822,86.872,82.828
662.5,92.166,84.825,86.889,82.836
663,92.252,84.834,86.903,82.852
663.5,92.328,84.833,86.916,82.865
664,92.407,84.844,86.93,82.88
664.5,92.458,84.846,86.936,82.89
665,92.484,84.86,86.953,82.899
665.5,92.493,84.869,86.962,82.895
666,92.537,84.882,86.971,82.911
666.5,92.618,84.889,86.98,82.93
667,92.722,84.897,86.995,82.935
667.5,92.769,84.907,87.013,82.949
668,92.694,84.911,87.017,82.964
668.5,92.561,84.92,87.031,82.969
669,92.432,84.938,87.042,82.985
669.5,92.324,84.945,87.057,83.002
670,92.236,84.953,87.074,83.016
670.5,92.189,84.963,87.096,83.04
671,92.173,84.97,87.114,83.054
671.5,92.176,84.978,87.127,83.073
672,92.196,84.992,87.149,83.078
672.5,92.205,84.996,87.162,83.1
673,92.232,85.006,87.185,83.122
673.5,92.244,85.013,87.199,83.138
674,92.237,85.022,87.22,83.151
674.5,92.268,85.037,87.236,83.159
675,92.487,85.035,87.249,83.18
675.5,92.617,85.038,87.261,83.192
676,92.691,85.048,87.279,83.2
676.5,92.778,85.052,87.296,83.212
677,92.837,85.063,87.296,83.227
677.5,92.893,85.07,87.311,83.228
678,92.925,85.08,87.316,83.24
678.5,92.948,85.092,87.341,83.259
679,92.965,85.093,87.344,83.26
679.5,93.053,85.108,87.351,83.263
680,93.133,85.121,87.371,83.278
680.5,93.24,85.124,87.373,83.279
681,93.212,85.143,87.387,83.304
681.5,93.106,85.149,87.397,83.309
682,92.974,85.157,87.418,83.322
682.5,92.843,85.167,87.427,83.337
683,92.737,85.189,87.435,83.352
683.5,92.672,85.194,87.462,83.373
684,92.635,85.208,87.474,83.394
684.5,92.623,85.219,87.499,83.398
685,92.634,85.223,87.519,83.419
685.5,92.66,85.242,87.532,83.432
686,92.677,85.248,87.541,83.458
686.5,92.676,85.252,87.566,83.459
687,92.673,85.27,87.585,83.478
687.5,92.678,85.268,87.598,83.491
688,92.826,85.28,87.604,83.506
688.5,92.971,85.299,87.62,83.519
689,93.061,85.298,87.635,83.527
689.5,93.142,85.299,87.654,83.534
690,93.217,85.305,87.659,83.557
690.5,93.283,85.316,87.671,83.564
691,93.317,85.324,87.674,83.569
691.5,93.344,85.332,87.7,83.575
692,93.35,85.347,87.7,83.587
692.5,93.424,85.354,87.706,83.597
693,93.517,85.364,87.734,83.596
693.5,93.615,85.375,87.735,83.625
694,93.643,85.39,87.748,83.624
694.5,93.544,85.4,87.757,83.637
695,93.42,85.409,87.763,83.654
695.5,93.302,85.416,87.78,83.662
696,93.188,85.431,87.798,83.675
696.5,93.108,85.441,87.815,83.694
697,93.066,85.447,87.832,83.708
697.5,93.046,85.462,87.844,83.727
698,93.041,85.475,87.861,83.733
698.5,93.07,85.479,87.877,83.755
699,93.088,85.494,87.902,83.771
699.5,93.105,85.5,87.912,83.782
700,93.106,85.514,87.926,83.793
700.5,93.099,85.517,87.947,83.815
701,93.178,85.527,87.957,83.824
701.5,93.374,85.527,87.979,83.846
702,93.463,85.538,87.983,83.848
702.5,93.544,85.547,87.997,83.86
703,93.607,85.554,88.01,83.87
703.5,93.687,85.554,88.02,83.883
704,93.726,85.563,88.029,83.888
704.5,93.745,85.575,88.035,83.903
705,93.744,85.582,88.048,83.905
705.5,93.779,85.6,88.056,83.914
706,93.872,85.597,88.068,83.933
706.5,93.972,85.612,88.066,83.942
707,94.035,85.618,88.09,83.94
707.5,93.987,85.628,88.091,83.955
708,93.884,85.64,88.101,83.961
708.5,93.744,85.65,88.117,83.965
709,93.625,85.649,88.124,83.992
709.5,93.528,85.666,88.148,83.998
710,93.458,85.675,88.165,84.015
710.5,93.433,85.68,88.17,84.026
711,93.43,85.694,88.194,84.046
711.5,93.45,85.699,88.201,84.058
712,93.461,85.715,88.223,84.086
712.5,93.485,85.721,88.24,84.084
713,93.486,85.726,88.25,84.108
713.5,93.493,85.742,88.276,84.12
714,93.496,85.734,88.272,84.133
714.5,93.684,85.737,88.297,84.154
715,93.81,85.752,88.31,84.158
715.5,93.876,85.745,88.315,84.16
716,93.956,85.759,88.321,84.176
716.5,94.023,85.76,88.339,84.18
717,94.087,85.769,88.339,84.184
717.5,94.126,85.778,88.355,84.193
718,94.137,85.781,88.364,84.21
718.5,94.136,85.787,88.378,84.209
719,94.24,85.806,88.381,84.222
719.5,94.335,85.809,88.387,84.229
720,94.431,85.821,88.399,84.241
720.5,94.424,85.825,88.411,84.25
721,94.326,85.832,88.413,84.263
721.5,94.197,85.843,88.425,84.272
722,94.071,85.844,88.446,84.286
722.5,93.967,85.859,88.455,84.3
723,93.886,85.859,88.467,84.313
723.5,93.859,85.865,88.482,84.325
724,93.826,85.878,88.501,84.337
724.5,93.842,85.879,88.518,84.365
725,93.861,85.89,88.529,84.377
725.5,93.885,85.894,88.546,84.384
726,93.898,85.894,88.559,84.4
726.5,93.894,85.905,88.57,84.422
727,93.886,85.903,88.59,84.421
727.5,94.007,85.915,88.604,84.439
728,94.149,85.921,88.606,84.458
728.5,94.24,85.918,88.624,84.458
729,94.313,85.928,88.634,84.469
729.5,94.383,85.928,88.647,84.477
730,94.437,85.927,88.655,84.479
730.5,94.478,85.941,88.662,84.499
731,94.501,85.934,88.671,84.505
731.5,94.509,85.949,88.68,84.508
732,94.585,85.949,88.685,84.521
732.5,94.674,85.958,88.696,84.528
733,94.774,85.968,88.699,84.536
733.5,94.822,85.972,88.708,84.544
734,94.749,85.979,88.72,84.555
734.5,94.624,85.982,88.723,84.563
735,94.502,85.991,88.737,84.567
735.5,94.386,85.997,88.74,84.585
736,94.29,86.012,88.756,84.596
